-586,81,-255,0.51,-0.02,-0.06
-576,87,-225,0.51,-0.02,-0.07
-572,80,-390,0.51,-0.01,-0.06
-570,70,-339,0.52,-0.02,-0.06
-593,93,-209,0.51,-0.02,-0.06
-570,68,-323,0.51,-0.02,-0.06
-583,76,-372,0.52,-0.01,-0.06
-574,82,-249,0.51,-0.02,-0.06
-560,97,-253,0.51,-0.02,-0.08
-588,77,-415,0.51,-0.02,-0.06
-573,67,-325,0.51,-0.01,-0.07
-585,96,-206,0.52,-0.02,-0.06
-587,80,-327,0.52,-0.01,-0.06
-573,93,-386,0.51,-0.02,-0.06
-579,80,-233,0.52,-0.02,-0.08
-587,84,-242,0.51,-0.02,-0.06
-571,90,-386,0.52,-0.02,-0.07
-602,84,-305,0.51,-0.02,-0.06
-571,56,-224,0.51,-0.01,-0.06
-568,83,-336,0.51,-0.02,-0.06
-558,69,-362,0.52,-0.02,-0.06
-591,83,-242,0.51,-0.02,-0.07
-584,61,-239,0.52,-0.02,-0.06
-576,68,-388,0.51,-0.01,-0.07
-589,83,-313,0.51,-0.01,-0.07
-575,70,-203,0.52,-0.02,-0.06
-570,75,-338,0.51,-0.02,-0.07
-588,82,-378,0.51,-0.01,-0.07
-567,88,-230,0.51,-0.01,-0.07
-592,63,-256,0.51,-0.02,-0.06
-557,89,-390,0.51,-0.01,-0.06
-575,84,-326,0.51,-0.02,-0.07
-592,74,-210,0.51,-0.02,-0.07
-584,79,-346,0.51,-0.01,-0.07
-588,65,-353,0.52,-0.01,-0.07
-592,105,-216,0.52,-0.02,-0.06
-590,73,-259,0.51,-0.02,-0.07
-584,78,-401,0.51,-0.02,-0.07
-581,80,-277,0.51,-0.02,-0.06
-572,87,-257,0.51,-0.02,-0.06
-560,85,-371,0.51,-0.02,-0.07
-566,71,-347,0.51,-0.02,-0.06
-584,72,-206,0.51,-0.02,-0.06
-577,87,-317,0.52,-0.02,-0.06
-588,83,-386,0.51,-0.02,-0.07
-579,87,-245,0.51,-0.02,-0.07
-589,72,-245,0.51,-0.01,-0.07
-571,64,-380,0.51,-0.01,-0.06
-571,56,-302,0.51,-0.01,-0.07
-562,69,-197,0.51,-0.02,-0.06
-571,99,-342,0.52,-0.02,-0.06
-573,75,-370,0.51,-0.02,-0.06
-595,70,-207,0.50,-0.02,-0.06
-566,89,-278,0.51,-0.02,-0.06
-577,95,-393,0.51,-0.02,-0.06
-573,89,-317,0.51,-0.02,-0.06
-563,88,-222,0.52,-0.02,-0.07
-584,91,-370,0.51,-0.01,-0.07
-567,74,-341,0.52,-0.01,-0.06
-563,96,-220,0.51,-0.01,-0.07
-571,87,-296,0.51,-0.02,-0.06
-577,91,-397,0.51,-0.02,-0.07
-556,65,-237,0.52,-0.01,-0.07
-573,82,-236,0.51,-0.02,-0.07
-581,80,-387,0.51,-0.02,-0.07
-565,68,-290,0.51,-0.02,-0.07
-594,77,-213,0.51,-0.02,-0.06
-585,64,-354,0.52,-0.02,-0.07
-584,87,-366,0.52,-0.02,-0.06
-601,55,-210,0.51,-0.01,-0.06
-559,76,-264,0.51,-0.02,-0.06
-584,66,-396,0.51,-0.02,-0.07
-585,86,-268,0.52,-0.02,-0.07
-573,92,-254,0.51,-0.02,-0.06
-571,91,-382,0.51,-0.01,-0.06
-591,70,-304,0.51,-0.02,-0.06
-583,78,-213,0.51,-0.02,-0.06
-567,84,-344,0.51,-0.01,-0.06
-586,77,-372,0.51,-0.01,-0.07
-588,90,-240,0.52,-0.02,-0.07
-568,87,-302,0.51,-0.02,-0.06
-578,75,-393,0.51,-0.02,-0.07
-581,97,-260,0.51,-0.02,-0.08
-575,107,-260,0.52,-0.02,-0.07
-563,106,-381,0.51,-0.02,-0.07
-567,94,-293,0.51,-0.02,-0.06
-575,76,-217,0.52,-0.02,-0.06
-575,83,-361,0.52,-0.02,-0.05
-581,88,-367,0.52,-0.02,-0.07
-564,95,-217,0.51,-0.02,-0.07
-564,84,-300,0.51,-0.02,-0.06
-583,60,-382,0.51,-0.02,-0.07
-583,96,-250,0.52,-0.02,-0.07
-582,83,-269,0.52,-0.02,-0.05
-575,81,-421,0.51,-0.02,-0.06
-588,83,-315,0.50,-0.02,-0.06
-595,98,-194,0.52,-0.02,-0.06
-576,91,-384,0.52,-0.01,-0.07
-579,75,-349,0.52,-0.02,-0.06
-568,87,-215,0.51,-0.02,-0.06
-570,82,-329,0.51,-0.02,-0.06
-569,82,-364,0.51,-0.01,-0.07
-578,87,-218,0.51,-0.02,-0.07
-576,65,-290,0.51,-0.02,-0.06
-587,63,-385,0.51,-0.01,-0.07
-573,87,-256,0.51,-0.02,-0.07
-578,84,-252,0.51,-0.02,-0.06
-556,83,-397,0.51,-0.01,-0.06
-584,75,-288,0.51,-0.01,-0.06
-570,67,-224,0.52,-0.02,-0.07
-572,62,-382,0.52,-0.02,-0.07
-600,74,-333,0.52,-0.02,-0.06
-589,81,-202,0.51,-0.03,-0.06
-561,74,-331,0.52,-0.01,-0.06
-579,102,-384,0.51,-0.02,-0.06
-578,69,-215,0.51,-0.02,-0.06
-569,80,-269,0.51,-0.01,-0.07
-575,75,-386,0.52,-0.01,-0.08
-577,88,-281,0.51,-0.02,-0.08
-559,78,-239,0.51,-0.01,-0.07
-575,82,-381,0.51,-0.02,-0.06
-576,87,-343,0.51,-0.02,-0.06
-600,113,-213,0.51,-0.02,-0.07
-579,81,-315,0.52,-0.02,-0.07
-570,94,-413,0.51,-0.02,-0.07
-580,81,-265,0.52,-0.02,-0.07
-584,96,-252,0.51,-0.02,-0.06
-583,52,-381,0.51,-0.02,-0.06
-590,60,-308,0.51,-0.02,-0.06
-564,70,-232,0.50,-0.02,-0.07
-587,85,-355,0.51,-0.01,-0.07
-579,83,-350,0.52,-0.02,-0.07
-574,70,-235,0.52,-0.02,-0.06
-583,47,-284,0.51,-0.01,-0.06
-577,74,-392,0.52,-0.02,-0.06
-574,76,-254,0.51,-0.02,-0.07
-583,73,-236,0.51,-0.02,-0.07
-583,78,-389,0.51,-0.01,-0.07
-597,65,-328,0.51,-0.02,-0.06
-575,101,-200,0.51,-0.02,-0.07
-589,68,-302,0.51,-0.02,-0.06
-589,69,-375,0.51,-0.02,-0.07
-586,85,-215,0.52,-0.02,-0.07
-568,74,-268,0.51,-0.01,-0.07
-589,61,-421,0.52,-0.02,-0.06
-584,79,-262,0.52,-0.01,-0.07
-585,80,-228,0.51,-0.02,-0.06
-586,81,-392,0.52,-0.01,-0.07
-582,93,-350,0.51,-0.01,-0.07
-576,63,-224,0.52,-0.02,-0.07
-571,78,-322,0.52,-0.02,-0.06
-579,91,-411,0.51,-0.02,-0.07
-576,69,-246,0.52,-0.02,-0.06
-559,75,-247,0.52,-0.02,-0.07
-576,74,-381,0.51,-0.02,-0.07
-579,91,-326,0.51,-0.02,-0.07
-575,94,-220,0.51,-0.02,-0.07
-591,89,-328,0.51,-0.01,-0.06
-593,65,-363,0.52,-0.02,-0.07
-589,77,-217,0.51,-0.02,-0.06
-577,79,-263,0.51,-0.02,-0.06
-558,74,-398,0.51,-0.02,-0.07
-584,69,-270,0.51,-0.02,-0.06
-583,78,-207,0.51,-0.02,-0.07
-595,73,-370,0.51,-0.02,-0.06
-599,89,-368,0.51,-0.01,-0.07
-570,81,-196,0.52,-0.02,-0.06
-579,72,-285,0.52,-0.02,-0.07
-572,78,-388,0.51,-0.01,-0.06
-562,61,-252,0.51,-0.01,-0.08
-564,62,-244,0.51,-0.02,-0.07
-547,83,-402,0.51,-0.02,-0.07
-589,48,-324,0.51,-0.02,-0.06
-559,95,-213,0.51,-0.02,-0.06
-571,82,-369,0.51,-0.02,-0.07
-578,95,-349,0.51,-0.02,-0.07
-558,92,-200,0.52,-0.02,-0.06
-574,91,-302,0.51,-0.02,-0.06
-589,74,-393,0.51,-0.02,-0.07
-569,75,-242,0.51,-0.01,-0.07
-585,70,-208,0.52,-0.02,-0.07
-580,95,-375,0.52,-0.02,-0.06
-585,86,-317,0.51,-0.02,-0.07
-588,75,-203,0.52,-0.02,-0.06
-580,96,-316,0.51,-0.02,-0.07
-566,89,-348,0.51,-0.02,-0.07
-564,72,-216,0.51,-0.02,-0.06
-577,71,-268,0.51,-0.01,-0.06
-584,89,-412,0.51,-0.02,-0.06
-580,75,-252,0.51,-0.02,-0.07
-565,94,-224,0.51,-0.01,-0.07
-584,88,-419,0.51,-0.02,-0.06
-586,83,-308,0.52,-0.01,-0.06
-582,86,-227,0.51,-0.02,-0.07
-549,76,-343,0.51,-0.01,-0.07
-553,81,-367,0.51,-0.02,-0.06
-583,79,-225,0.51,-0.02,-0.06
-597,82,-291,0.51,-0.02,-0.07
-577,82,-387,0.51,-0.02,-0.07
-583,56,-296,0.52,-0.02,-0.05
-567,86,-220,0.51,-0.01,-0.07
-582,81,-395,0.52,-0.02,-0.07
-585,77,-299,0.51,-0.02,-0.06
-580,78,-207,0.51,-0.02,-0.07
-592,85,-336,0.51,-0.02,-0.06
-596,81,-381,0.51,-0.02,-0.07
-574,88,-204,0.51,-0.02,-0.07
-579,59,-285,0.52,-0.02,-0.07
-574,83,-389,0.51,-0.02,-0.07
-593,56,-260,0.51,-0.02,-0.07
-570,80,-211,0.51,-0.02,-0.07
-554,77,-356,0.51,-0.02,-0.06
-569,53,-345,0.51,-0.02,-0.07
-570,65,-232,0.51,-0.02,-0.06
-573,95,-323,0.51,-0.02,-0.07
-576,60,-372,0.52,-0.02,-0.06
-569,64,-240,0.51,-0.02,-0.07
-564,71,-269,0.52,-0.02,-0.07
-599,86,-382,0.52,-0.02,-0.07
-576,72,-267,0.51,-0.02,-0.06
-571,104,-234,0.51,-0.02,-0.07
-581,84,-353,0.52,-0.02,-0.06
-566,68,-321,0.51,-0.01,-0.07
-580,83,-208,0.52,-0.02,-0.06
-581,74,-321,0.51,-0.02,-0.07
-571,74,-361,0.51,-0.01,-0.07
-587,73,-240,0.52,-0.01,-0.07
-576,77,-261,0.51,-0.01,-0.07
-579,92,-382,0.52,-0.01,-0.07
-574,65,-251,0.51,-0.02,-0.07
-554,84,-210,0.51,-0.01,-0.06
-574,83,-376,0.51,-0.01,-0.07
-584,77,-313,0.51,-0.01,-0.06
-591,82,-201,0.51,-0.02,-0.07
-595,81,-323,0.52,-0.02,-0.07
-566,81,-377,0.51,-0.02,-0.06
-570,92,-238,0.52,-0.01,-0.06
-567,87,-239,0.52,-0.01,-0.06
-573,87,-419,0.52,-0.02,-0.06
-561,97,-317,0.51,-0.02,-0.07
-565,91,-204,0.52,-0.02,-0.06
-574,71,-329,0.52,-0.02,-0.06
-578,56,-364,0.51,-0.02,-0.06
-588,76,-231,0.51,-0.02,-0.05
-592,95,-282,0.51,-0.02,-0.07
-568,73,-391,0.51,-0.02,-0.06
-597,72,-263,0.51,-0.02,-0.06
-571,85,-204,0.52,-0.02,-0.07
-584,81,-349,0.51,-0.02,-0.07
-580,79,-351,0.51,-0.02,-0.07
-569,63,-222,0.51,-0.02,-0.06
-573,92,-303,0.51,-0.02,-0.07
-582,78,-391,0.51,-0.01,-0.08
-579,78,-265,0.51,-0.02,-0.06
-576,74,-231,0.51,-0.02,-0.06
-586,104,-370,0.51,-0.02,-0.07
-574,55,-338,0.51,-0.01,-0.06
-581,74,-200,0.51,-0.02,-0.07
-588,87,-309,0.52,-0.01,-0.06
-595,77,-386,0.51,-0.02,-0.06
-578,101,-205,0.51,-0.01,-0.07
-587,62,-248,0.52,-0.02,-0.07
-570,76,-419,0.51,-0.02,-0.07
-572,89,-303,0.51,-0.02,-0.07
-576,79,-212,0.51,-0.02,-0.06
-574,47,-362,0.52,-0.02,-0.06
-564,78,-380,0.51,-0.02,-0.07
-558,71,-225,0.51,-0.01,-0.07
-576,72,-280,0.51,-0.02,-0.07
-562,66,-387,0.51,-0.02,-0.06
-596,68,-288,0.51,-0.02,-0.06
-567,79,-210,0.52,-0.01,-0.07
-575,102,-365,0.52,-0.02,-0.06
-574,79,-337,0.51,-0.02,-0.07
-570,62,-206,0.51,-0.02,-0.06
-570,59,-267,0.51,-0.02,-0.07
-601,100,-389,0.52,-0.02,-0.07
-566,79,-280,0.51,-0.02,-0.07
-580,70,-213,0.51,-0.01,-0.07
-593,69,-370,0.52,-0.02,-0.07
-568,92,-344,0.51,-0.02,-0.06
-581,53,-203,0.51,-0.02,-0.06
-594,96,-321,0.51,-0.02,-0.06
-588,86,-386,0.52,-0.02,-0.07
-602,81,-248,0.51,-0.02,-0.06
-569,69,-249,0.51,-0.01,-0.06
-586,75,-380,0.52,-0.02,-0.06
-578,89,-336,0.51,-0.02,-0.07
-580,96,-219,0.52,-0.02,-0.07
-556,71,-322,0.51,-0.01,-0.07
-583,67,-391,0.52,-0.02,-0.07
-570,102,-257,0.52,-0.01,-0.06
-575,73,-247,0.51,-0.02,-0.07
-562,68,-399,0.52,-0.02,-0.07
-582,84,-329,0.52,-0.01,-0.06
-581,79,-209,0.51,-0.01,-0.07
-579,77,-311,0.52,-0.02,-0.06
-577,91,-374,0.51,-0.02,-0.07
-584,75,-242,0.52,-0.02,-0.05
-567,79,-262,0.51,-0.01,-0.07
-575,82,-387,0.51,-0.02,-0.07
-571,78,-304,0.51,-0.02,-0.07
-547,87,-220,0.51,-0.02,-0.07
-584,70,-355,0.51,-0.02,-0.07
-597,125,-359,0.51,-0.02,-0.05
-583,100,-247,0.52,-0.02,-0.07
-550,75,-283,0.51,-0.02,-0.07
-585,87,-404,0.51,-0.01,-0.06
-572,83,-289,0.51,-0.02,-0.06
-598,79,-232,0.51,-0.02,-0.08
-571,83,-367,0.52,-0.02,-0.06
-577,92,-329,0.51,-0.02,-0.07
-570,83,-234,0.51,-0.01,-0.07
-584,77,-323,0.51,-0.02,-0.06
-566,74,-391,0.51,-0.02,-0.07
-576,80,-233,0.52,-0.02,-0.06
-577,91,-242,0.51,-0.01,-0.07
-565,96,-400,0.51,-0.01,-0.06
-562,90,-312,0.51,-0.02,-0.06
-587,78,-212,0.51,-0.02,-0.07
-573,54,-349,0.51,-0.01,-0.06
-581,79,-397,0.52,-0.02,-0.07
-562,80,-209,0.51,-0.02,-0.07
-572,88,-282,0.51,-0.01,-0.06
-588,77,-383,0.51,-0.02,-0.07
-584,83,-268,0.51,-0.01,-0.07
-575,74,-230,0.52,-0.02,-0.07
-575,76,-352,0.51,-0.02,-0.06
-585,79,-352,0.52,-0.01,-0.08
-588,75,-219,0.52,-0.01,-0.06
-584,61,-334,0.51,-0.02,-0.07
-598,75,-368,0.51,-0.02,-0.07
-558,67,-242,0.51,-0.02,-0.07
-566,76,-254,0.52,-0.01,-0.07
-571,59,-377,0.51,-0.01,-0.06
-590,67,-325,0.51,-0.01,-0.06
-594,93,-205,0.51,-0.01,-0.06
-598,97,-340,0.51,-0.01,-0.06
-576,101,-364,0.51,-0.02,-0.07
-577,58,-231,0.52,-0.02,-0.07
-582,68,-291,0.51,-0.01,-0.07
-588,99,-366,0.51,-0.01,-0.07
-565,74,-273,0.51,-0.02,-0.06
-578,68,-243,0.51,-0.02,-0.06
-576,70,-380,0.51,-0.02,-0.05
-575,77,-306,0.51,-0.01,-0.06
-595,70,-207,0.51,-0.02,-0.07
-578,83,-357,0.51,-0.02,-0.06
-588,94,-347,0.52,-0.01,-0.07
-561,81,-193,0.51,-0.02,-0.07
-598,66,-274,0.52,-0.02,-0.07
-595,80,-398,0.51,-0.01,-0.07
-579,63,-253,0.51,-0.02,-0.07
-571,74,-227,0.51,-0.02,-0.07
-586,73,-373,0.51,-0.02,-0.07
-556,72,-322,0.51,-0.01,-0.07
-572,87,-233,0.52,-0.02,-0.06
-609,93,-337,0.51,-0.02,-0.06
-581,62,-354,0.51,-0.02,-0.06
-588,102,-247,0.52,-0.01,-0.06
-582,82,-285,0.52,-0.02,-0.07
-582,82,-396,0.52,-0.01,-0.06
-578,81,-280,0.51,-0.02,-0.06
-583,68,-207,0.51,-0.02,-0.07
-580,81,-381,0.52,-0.02,-0.07
-567,64,-351,0.51,-0.01,-0.08
-574,93,-206,0.52,-0.01,-0.06
-586,69,-308,0.52,-0.01,-0.07
-584,97,-363,0.51,-0.02,-0.07
-595,76,-262,0.51,-0.02,-0.06
-593,79,-252,0.51,-0.02,-0.07
-582,92,-358,0.51,-0.02,-0.07
-574,102,-339,0.52,-0.01,-0.07
-568,70,-215,0.51,-0.02,-0.06
-569,86,-311,0.52,-0.02,-0.07
-578,77,-358,0.51,-0.02,-0.06
-582,84,-222,0.51,-0.02,-0.06
-581,80,-290,0.51,-0.03,-0.07
-592,70,-374,0.52,-0.02,-0.06
-592,96,-279,0.52,-0.02,-0.06
-583,86,-218,0.51,-0.02,-0.07
-570,68,-363,0.51,-0.02,-0.07
-559,88,-321,0.51,-0.02,-0.07
-579,88,-210,0.51,-0.01,-0.06
-574,92,-282,0.52,-0.03,-0.07
-566,74,-385,0.51,-0.02,-0.07
-553,88,-213,0.52,-0.02,-0.06
-589,71,-241,0.51,-0.02,-0.07
-574,83,-401,0.51,-0.02,-0.06
-575,82,-283,0.52,-0.02,-0.07
-580,97,-222,0.52,-0.02,-0.06
-588,100,-350,0.51,-0.02,-0.07
-561,88,-342,0.51,-0.01,-0.07
